Year,Country,Product,Flows,Value OR Volume,Unit,Superscript
2006,Gabon,Ind. roundwood (NC),Exports Quantity,1640,1000 m3,CBI
2007,Gabon,Ind. roundwood (NC),Exports Quantity,1938,1000 m3,
2008,Gabon,Ind. roundwood (NC),Exports Quantity,1724.27,1000 m3,CB
2009,Gabon,Ind. roundwood (NC),Exports Quantity,1660,1000 m3,CBI
2010,Gabon,Ind. roundwood (NC),Exports Quantity,905,1000 m3,CBI
2011,Gabon,Ind. roundwood (NC),Exports Quantity,41.88,1000 m3,CBI
2012,Gabon,Ind. roundwood (NC),Exports Quantity,56.48,1000 m3,CBI
2013,Gabon,Ind. roundwood (NC),Exports Quantity,29.07,1000 m3,CBI
2014,Gabon,Ind. roundwood (NC),Exports Quantity,18.32,1000 m3,CBI
2015,Gabon,Ind. roundwood (NC),Exports Quantity,37.19,1000 m3,CBI
2016,Gabon,Ind. roundwood (NC),Exports Quantity,11.65,1000 m3,CBI
2017,Gabon,Ind. roundwood (NC),Exports Quantity,12.21,1000 m3,CBI
2018,Gabon,Ind. roundwood (NC),Exports Quantity,18.8,1000 m3,CBI
2019,Gabon,Ind. roundwood (NC),Exports Quantity,49,1000 m3,CBI
2020,Gabon,Ind. roundwood (NC),Exports Quantity,10.04,1000 m3,CB
2021,Gabon,Ind. roundwood (NC),Exports Quantity,12.95,1000 m3,CB
2022,Gabon,Ind. roundwood (NC),Exports Quantity,16.46,1000 m3,CBI
2023,Gabon,Ind. roundwood (NC),Exports Quantity,11.06,1000 m3,CBI
1990,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1154.84,1000 m3,I
1991,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1307,1000 m3,I
1992,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1252.34,1000 m3,I
1993,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1334.25,1000 m3,I
1994,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1449.13,1000 m3,CBI
1995,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1641.2,1000 m3,I
1996,Gabon,Ind. roundwood (NC.T.),Exports Quantity,2283.71,1000 m3,I
1997,Gabon,Ind. roundwood (NC.T.),Exports Quantity,2444.34,1000 m3,CI
1998,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1895.19,1000 m3,CBI
1999,Gabon,Ind. roundwood (NC.T.),Exports Quantity,2073.82,1000 m3,CBI
2000,Gabon,Ind. roundwood (NC.T.),Exports Quantity,2577,1000 m3,CBI
2001,Gabon,Ind. roundwood (NC.T.),Exports Quantity,2418.79,1000 m3,CBI
2002,Gabon,Ind. roundwood (NC.T.),Exports Quantity,2033.08,1000 m3,CBI
2003,Gabon,Ind. roundwood (NC.T.),Exports Quantity,2032.7,1000 m3,I
2004,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1613.73,1000 m3,I
2005,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1677.77,1000 m3,I
2006,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1640,1000 m3,CBI
2007,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1938,1000 m3,
2008,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1724.27,1000 m3,CB
2009,Gabon,Ind. roundwood (NC.T.),Exports Quantity,1660,1000 m3,CBI
2010,Gabon,Ind. roundwood (NC.T.),Exports Quantity,905,1000 m3,CBI
2011,Gabon,Ind. roundwood (NC.T.),Exports Quantity,41.88,1000 m3,CBI
2012,Gabon,Ind. roundwood (NC.T.),Exports Quantity,56.48,1000 m3,CBI
2013,Gabon,Ind. roundwood (NC.T.),Exports Quantity,29.07,1000 m3,CBI
2014,Gabon,Ind. roundwood (NC.T.),Exports Quantity,18.32,1000 m3,CBI
2015,Gabon,Ind. roundwood (NC.T.),Exports Quantity,37.19,1000 m3,CBI
2016,Gabon,Ind. roundwood (NC.T.),Exports Quantity,11.65,1000 m3,CBI
2017,Gabon,Ind. roundwood (NC.T.),Exports Quantity,12.21,1000 m3,CBI
2018,Gabon,Ind. roundwood (NC.T.),Exports Quantity,18.8,1000 m3,CBI
2019,Gabon,Ind. roundwood (NC.T.),Exports Quantity,49,1000 m3,CBI
2020,Gabon,Ind. roundwood (NC.T.),Exports Quantity,10.04,1000 m3,CB
2021,Gabon,Ind. roundwood (NC.T.),Exports Quantity,12.95,1000 m3,CB
2022,Gabon,Ind. roundwood (NC.T.),Exports Quantity,16.46,1000 m3,CBI
2023,Gabon,Ind. roundwood (NC.T.),Exports Quantity,11.06,1000 m3,CBI
1990,Gabon,Sawnwood,Exports Quantity,2.5,1000 m3,I
1991,Gabon,Sawnwood,Exports Quantity,2.5,1000 m3,I
1992,Gabon,Sawnwood,Exports Quantity,3.64,1000 m3,I
1993,Gabon,Sawnwood,Exports Quantity,16.62,1000 m3,I
1994,Gabon,Sawnwood,Exports Quantity,3.89,1000 m3,I
1995,Gabon,Sawnwood,Exports Quantity,7.28,1000 m3,I
1996,Gabon,Sawnwood,Exports Quantity,11.4,1000 m3,I
1997,Gabon,Sawnwood,Exports Quantity,19.56,1000 m3,C
1998,Gabon,Sawnwood,Exports Quantity,25.55,1000 m3,C
1999,Gabon,Sawnwood,Exports Quantity,33.48,1000 m3,I
2000,Gabon,Sawnwood,Exports Quantity,53.06,1000 m3,I
2001,Gabon,Sawnwood,Exports Quantity,70.97,1000 m3,I
2002,Gabon,Sawnwood,Exports Quantity,85.1,1000 m3,I
2003,Gabon,Sawnwood,Exports Quantity,129.28,1000 m3,I
2004,Gabon,Sawnwood,Exports Quantity,126.07,1000 m3,I
2005,Gabon,Sawnwood,Exports Quantity,194.54,1000 m3,I
2006,Gabon,Sawnwood,Exports Quantity,175.87,1000 m3,I
2007,Gabon,Sawnwood,Exports Quantity,254.37,1000 m3,I
2008,Gabon,Sawnwood,Exports Quantity,222.98,1000 m3,I
2009,Gabon,Sawnwood,Exports Quantity,122.45,1000 m3,I
2010,Gabon,Sawnwood,Exports Quantity,278.94,1000 m3,I
2011,Gabon,Sawnwood,Exports Quantity,469.91,1000 m3,I
2012,Gabon,Sawnwood,Exports Quantity,430.13,1000 m3,I
2013,Gabon,Sawnwood,Exports Quantity,412.59,1000 m3,I
2014,Gabon,Sawnwood,Exports Quantity,456.44,1000 m3,I
2015,Gabon,Sawnwood,Exports Quantity,526.39,1000 m3,I
2016,Gabon,Sawnwood,Exports Quantity,496.53,1000 m3,I
2017,Gabon,Sawnwood,Exports Quantity,703.17,1000 m3,I
2018,Gabon,Sawnwood,Exports Quantity,841.38,1000 m3,I
2019,Gabon,Sawnwood,Exports Quantity,857.83,1000 m3,I
2020,Gabon,Sawnwood,Exports Quantity,872.83,1000 m3,I
2021,Gabon,Sawnwood,Exports Quantity,739.5,1000 m3,I
2022,Gabon,Sawnwood,Exports Quantity,999.88,1000 m3,I
2023,Gabon,Sawnwood,Exports Quantity,864.87,1000 m3,I
1990,Gabon,Sawnwood (C),Exports Quantity,0,1000 m3,C
1991,Gabon,Sawnwood (C),Exports Quantity,0.005001,1000 m3,CBR
1992,Gabon,Sawnwood (C),Exports Quantity,0,1000 m3,C
1993,Gabon,Sawnwood (C),Exports Quantity,0,1000 m3,C
1994,Gabon,Sawnwood (C),Exports Quantity,0.01,1000 m3,CBR
1995,Gabon,Sawnwood (C),Exports Quantity,0,1000 m3,C
1996,Gabon,Sawnwood (C),Exports Quantity,0,1000 m3,C
1997,Gabon,Sawnwood (C),Exports Quantity,0,1000 m3,C
1998,Gabon,Sawnwood (C),Exports Quantity,0,1000 m3,C
1999,Gabon,Sawnwood (C),Exports Quantity,0,1000 m3,C
2000,Gabon,Sawnwood (C),Exports Quantity,0.09,1000 m3,CBR
2001,Gabon,Sawnwood (C),Exports Quantity,0.69,1000 m3,CB
2002,Gabon,Sawnwood (C),Exports Quantity,0.66,1000 m3,CBI
2003,Gabon,Sawnwood (C),Exports Quantity,0.11,1000 m3,CBRI
2004,Gabon,Sawnwood (C),Exports Quantity,0.43,1000 m3,CBRI
2005,Gabon,Sawnwood (C),Exports Quantity,0.29,1000 m3,CBRI
2006,Gabon,Sawnwood (C),Exports Quantity,0.62,1000 m3,CBI
2007,Gabon,Sawnwood (C),Exports Quantity,1.37,1000 m3,CB
2008,Gabon,Sawnwood (C),Exports Quantity,0.25,1000 m3,CBRI
2009,Gabon,Sawnwood (C),Exports Quantity,0.45,1000 m3,CBRI
2010,Gabon,Sawnwood (C),Exports Quantity,0.71,1000 m3,CBI
2011,Gabon,Sawnwood (C),Exports Quantity,0.29,1000 m3,CBRI
2012,Gabon,Sawnwood (C),Exports Quantity,1.07,1000 m3,CBI
2013,Gabon,Sawnwood (C),Exports Quantity,2.59,1000 m3,CBI
2014,Gabon,Sawnwood (C),Exports Quantity,1.07,1000 m3,CBI
2015,Gabon,Sawnwood (C),Exports Quantity,0.58,1000 m3,CBI
2016,Gabon,Sawnwood (C),Exports Quantity,0.58,1000 m3,X
2017,Gabon,Sawnwood (C),Exports Quantity,0.41,1000 m3,RF
2018,Gabon,Sawnwood (C),Exports Quantity,1.08,1000 m3,CBI
2019,Gabon,Sawnwood (C),Exports Quantity,1.99,1000 m3,CBI
2020,Gabon,Sawnwood (C),Exports Quantity,1.83,1000 m3,CBI
2021,Gabon,Sawnwood (C),Exports Quantity,1.5,1000 m3,CBI
2022,Gabon,Sawnwood (C),Exports Quantity,2.88,1000 m3,CBI
2023,Gabon,Sawnwood (C),Exports Quantity,0.87,1000 m3,CBI
1990,Gabon,Sawnwood (NC),Exports Quantity,2.5,1000 m3,F
1991,Gabon,Sawnwood (NC),Exports Quantity,2.5,1000 m3,F
1992,Gabon,Sawnwood (NC),Exports Quantity,3.64,1000 m3,CB
1993,Gabon,Sawnwood (NC),Exports Quantity,16.62,1000 m3,F
1994,Gabon,Sawnwood (NC),Exports Quantity,3.87,1000 m3,F
1995,Gabon,Sawnwood (NC),Exports Quantity,7.28,1000 m3,CBI
1996,Gabon,Sawnwood (NC),Exports Quantity,11.4,1000 m3,CB
1997,Gabon,Sawnwood (NC),Exports Quantity,19.56,1000 m3,C
1998,Gabon,Sawnwood (NC),Exports Quantity,25.55,1000 m3,C
1999,Gabon,Sawnwood (NC),Exports Quantity,33.48,1000 m3,CBI
2000,Gabon,Sawnwood (NC),Exports Quantity,52.96,1000 m3,C
2001,Gabon,Sawnwood (NC),Exports Quantity,70.27,1000 m3,C
2002,Gabon,Sawnwood (NC),Exports Quantity,84.43,1000 m3,CI
2003,Gabon,Sawnwood (NC),Exports Quantity,129.17,1000 m3,CBI
2004,Gabon,Sawnwood (NC),Exports Quantity,125.64,1000 m3,CI
2005,Gabon,Sawnwood (NC),Exports Quantity,194.24,1000 m3,CI
2006,Gabon,Sawnwood (NC),Exports Quantity,175.24,1000 m3,CI
2007,Gabon,Sawnwood (NC),Exports Quantity,253,1000 m3,
2008,Gabon,Sawnwood (NC),Exports Quantity,222.73,1000 m3,*
2009,Gabon,Sawnwood (NC),Exports Quantity,122,1000 m3,CBI
2010,Gabon,Sawnwood (NC),Exports Quantity,278.23,1000 m3,*
2011,Gabon,Sawnwood (NC),Exports Quantity,469.62,1000 m3,*
2012,Gabon,Sawnwood (NC),Exports Quantity,429.06,1000 m3,CBI
2013,Gabon,Sawnwood (NC),Exports Quantity,410,1000 m3,CBI
2014,Gabon,Sawnwood (NC),Exports Quantity,455.37,1000 m3,CBI
2015,Gabon,Sawnwood (NC),Exports Quantity,525.81,1000 m3,CBI
2016,Gabon,Sawnwood (NC),Exports Quantity,495.95,1000 m3,CBI
2017,Gabon,Sawnwood (NC),Exports Quantity,702.75,1000 m3,CBI
2018,Gabon,Sawnwood (NC),Exports Quantity,840.29,1000 m3,CBI
2019,Gabon,Sawnwood (NC),Exports Quantity,855.84,1000 m3,CBI
2020,Gabon,Sawnwood (NC),Exports Quantity,871,1000 m3,CBI
2021,Gabon,Sawnwood (NC),Exports Quantity,738,1000 m3,CBI
2022,Gabon,Sawnwood (NC),Exports Quantity,997,1000 m3,CBI
2023,Gabon,Sawnwood (NC),Exports Quantity,864,1000 m3,CBI
1990,Gabon,Sawnwood (NC.T.),Exports Quantity,2.5,1000 m3,I
1991,Gabon,Sawnwood (NC.T.),Exports Quantity,2.5,1000 m3,I
1992,Gabon,Sawnwood (NC.T.),Exports Quantity,3.64,1000 m3,CB
1993,Gabon,Sawnwood (NC.T.),Exports Quantity,16.62,1000 m3,I
1994,Gabon,Sawnwood (NC.T.),Exports Quantity,3.87,1000 m3,I
1995,Gabon,Sawnwood (NC.T.),Exports Quantity,7.28,1000 m3,CBI
1996,Gabon,Sawnwood (NC.T.),Exports Quantity,11.4,1000 m3,CB
1997,Gabon,Sawnwood (NC.T.),Exports Quantity,19.56,1000 m3,C
1998,Gabon,Sawnwood (NC.T.),Exports Quantity,25.55,1000 m3,C
1999,Gabon,Sawnwood (NC.T.),Exports Quantity,33.29,1000 m3,CBI
2000,Gabon,Sawnwood (NC.T.),Exports Quantity,52.96,1000 m3,C
2001,Gabon,Sawnwood (NC.T.),Exports Quantity,70.27,1000 m3,C
2002,Gabon,Sawnwood (NC.T.),Exports Quantity,84.43,1000 m3,CI
2003,Gabon,Sawnwood (NC.T.),Exports Quantity,129.12,1000 m3,CBI
2004,Gabon,Sawnwood (NC.T.),Exports Quantity,125.64,1000 m3,CI
2005,Gabon,Sawnwood (NC.T.),Exports Quantity,194.24,1000 m3,CI
2006,Gabon,Sawnwood (NC.T.),Exports Quantity,175.24,1000 m3,CI
2007,Gabon,Sawnwood (NC.T.),Exports Quantity,253,1000 m3,
2008,Gabon,Sawnwood (NC.T.),Exports Quantity,222.73,1000 m3,*
2009,Gabon,Sawnwood (NC.T.),Exports Quantity,122,1000 m3,I
2010,Gabon,Sawnwood (NC.T.),Exports Quantity,278.23,1000 m3,*
2011,Gabon,Sawnwood (NC.T.),Exports Quantity,469.62,1000 m3,*
2012,Gabon,Sawnwood (NC.T.),Exports Quantity,429.06,1000 m3,CBI
2013,Gabon,Sawnwood (NC.T.),Exports Quantity,410,1000 m3,CBI
2014,Gabon,Sawnwood (NC.T.),Exports Quantity,455.37,1000 m3,CBI
2015,Gabon,Sawnwood (NC.T.),Exports Quantity,525.81,1000 m3,CBI
2016,Gabon,Sawnwood (NC.T.),Exports Quantity,495.95,1000 m3,CBI
2017,Gabon,Sawnwood (NC.T.),Exports Quantity,702.75,1000 m3,CBI
2018,Gabon,Sawnwood (NC.T.),Exports Quantity,840.29,1000 m3,CBI
2019,Gabon,Sawnwood (NC.T.),Exports Quantity,855.84,1000 m3,CBI
2020,Gabon,Sawnwood (NC.T.),Exports Quantity,871,1000 m3,CBI
2021,Gabon,Sawnwood (NC.T.),Exports Quantity,738,1000 m3,CBI
2022,Gabon,Sawnwood (NC.T.),Exports Quantity,997,1000 m3,CBI
2023,Gabon,Sawnwood (NC.T.),Exports Quantity,864,1000 m3,CBI
1990,Gabon,Veneer,Exports Quantity,0.12,1000 m3,RI
1991,Gabon,Veneer,Exports Quantity,0.06,1000 m3,RI
1992,Gabon,Veneer,Exports Quantity,1.36,1000 m3,I
1993,Gabon,Veneer,Exports Quantity,0.11,1000 m3,RI
1994,Gabon,Veneer,Exports Quantity,0.2,1000 m3,RI
1995,Gabon,Veneer,Exports Quantity,2.54,1000 m3,I
1996,Gabon,Veneer,Exports Quantity,3.2,1000 m3,I
1997,Gabon,Veneer,Exports Quantity,8.1,1000 m3,I
1998,Gabon,Veneer,Exports Quantity,13.66,1000 m3,I
1999,Gabon,Veneer,Exports Quantity,22.36,1000 m3,I
2000,Gabon,Veneer,Exports Quantity,42.19,1000 m3,I
2001,Gabon,Veneer,Exports Quantity,69.25,1000 m3,I
2002,Gabon,Veneer,Exports Quantity,85.85,1000 m3,I
2003,Gabon,Veneer,Exports Quantity,91.76,1000 m3,I
2004,Gabon,Veneer,Exports Quantity,106.56,1000 m3,I
2005,Gabon,Veneer,Exports Quantity,116.41,1000 m3,I
2006,Gabon,Veneer,Exports Quantity,76.62,1000 m3,I
2007,Gabon,Veneer,Exports Quantity,80.97,1000 m3,I
2008,Gabon,Veneer,Exports Quantity,71.02,1000 m3,I
2009,Gabon,Veneer,Exports Quantity,58.97,1000 m3,I
2010,Gabon,Veneer,Exports Quantity,74.71,1000 m3,I
2011,Gabon,Veneer,Exports Quantity,140.62,1000 m3,I
2012,Gabon,Veneer,Exports Quantity,116.12,1000 m3,I
2013,Gabon,Veneer,Exports Quantity,107.7,1000 m3,I
2014,Gabon,Veneer,Exports Quantity,104.29,1000 m3,I
2015,Gabon,Veneer,Exports Quantity,112.5,1000 m3,I
2016,Gabon,Veneer,Exports Quantity,170.42,1000 m3,I
2017,Gabon,Veneer,Exports Quantity,149.97,1000 m3,I
2018,Gabon,Veneer,Exports Quantity,216.75,1000 m3,I
2019,Gabon,Veneer,Exports Quantity,292.39,1000 m3,I
2020,Gabon,Veneer,Exports Quantity,281.01,1000 m3,I
2021,Gabon,Veneer,Exports Quantity,398.68,1000 m3,I
2022,Gabon,Veneer,Exports Quantity,445.51,1000 m3,I
2023,Gabon,Veneer,Exports Quantity,391.66,1000 m3,I
1990,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
1991,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
1992,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
1993,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
1994,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
1995,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
1996,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
1997,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
1998,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
1999,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
2000,Gabon,Veneer (C),Exports Quantity,1.5,1000 m3,CBI
2001,Gabon,Veneer (C),Exports Quantity,2.13,1000 m3,CBI
2002,Gabon,Veneer (C),Exports Quantity,1.39,1000 m3,CBI
2003,Gabon,Veneer (C),Exports Quantity,1.02,1000 m3,CBI
2004,Gabon,Veneer (C),Exports Quantity,0.64,1000 m3,CBI
2005,Gabon,Veneer (C),Exports Quantity,0.04,1000 m3,CBRI
2006,Gabon,Veneer (C),Exports Quantity,0.11,1000 m3,CBRI
2007,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
2008,Gabon,Veneer (C),Exports Quantity,0.07,1000 m3,CBRI
2009,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
2010,Gabon,Veneer (C),Exports Quantity,0.05,1000 m3,CBRI
2011,Gabon,Veneer (C),Exports Quantity,0.02,1000 m3,CBRI
2012,Gabon,Veneer (C),Exports Quantity,0.12,1000 m3,CBRI
2013,Gabon,Veneer (C),Exports Quantity,0.1,1000 m3,CBRI
2014,Gabon,Veneer (C),Exports Quantity,0,1000 m3,C
2015,Gabon,Veneer (C),Exports Quantity,0.00400729,1000 m3,CBRI
2016,Gabon,Veneer (C),Exports Quantity,0.23,1000 m3,CBRI
2017,Gabon,Veneer (C),Exports Quantity,0.64,1000 m3,CBI
2018,Gabon,Veneer (C),Exports Quantity,2.51,1000 m3,CBI
2019,Gabon,Veneer (C),Exports Quantity,3.78,1000 m3,CBI
2020,Gabon,Veneer (C),Exports Quantity,3.58,1000 m3,CBI
2021,Gabon,Veneer (C),Exports Quantity,7.47,1000 m3,CBI
2022,Gabon,Veneer (C),Exports Quantity,8.51,1000 m3,CBI
2023,Gabon,Veneer (C),Exports Quantity,5.66,1000 m3,CBI
1990,Gabon,Veneer (NC),Exports Quantity,0.12,1000 m3,CBRI
1991,Gabon,Veneer (NC),Exports Quantity,0.06,1000 m3,CBRI
1992,Gabon,Veneer (NC),Exports Quantity,1.36,1000 m3,CBI
1993,Gabon,Veneer (NC),Exports Quantity,0.11,1000 m3,CBRI
1994,Gabon,Veneer (NC),Exports Quantity,0.2,1000 m3,CBRI
1995,Gabon,Veneer (NC),Exports Quantity,2.54,1000 m3,CBI
1996,Gabon,Veneer (NC),Exports Quantity,3.2,1000 m3,CBI
1997,Gabon,Veneer (NC),Exports Quantity,8.1,1000 m3,CBI
1998,Gabon,Veneer (NC),Exports Quantity,13.66,1000 m3,CI
1999,Gabon,Veneer (NC),Exports Quantity,22.36,1000 m3,CI
2000,Gabon,Veneer (NC),Exports Quantity,40.69,1000 m3,CI
2001,Gabon,Veneer (NC),Exports Quantity,67.11,1000 m3,CI
2002,Gabon,Veneer (NC),Exports Quantity,84.46,1000 m3,CI
2003,Gabon,Veneer (NC),Exports Quantity,90.74,1000 m3,CBI
2004,Gabon,Veneer (NC),Exports Quantity,105.91,1000 m3,CBI
2005,Gabon,Veneer (NC),Exports Quantity,116.36,1000 m3,CBI
2006,Gabon,Veneer (NC),Exports Quantity,76.51,1000 m3,CBI
2007,Gabon,Veneer (NC),Exports Quantity,80.97,1000 m3,CBI
2008,Gabon,Veneer (NC),Exports Quantity,70.94,1000 m3,CBI
2009,Gabon,Veneer (NC),Exports Quantity,58.97,1000 m3,CBI
2010,Gabon,Veneer (NC),Exports Quantity,74.65,1000 m3,CBI
2011,Gabon,Veneer (NC),Exports Quantity,140.6,1000 m3,CBI
2012,Gabon,Veneer (NC),Exports Quantity,115.99,1000 m3,CBI
2013,Gabon,Veneer (NC),Exports Quantity,107.6,1000 m3,CBI
2014,Gabon,Veneer (NC),Exports Quantity,104.29,1000 m3,CBI
2015,Gabon,Veneer (NC),Exports Quantity,112.5,1000 m3,CBI
2016,Gabon,Veneer (NC),Exports Quantity,170.18,1000 m3,CI
2017,Gabon,Veneer (NC),Exports Quantity,149.32,1000 m3,CI
2018,Gabon,Veneer (NC),Exports Quantity,214.23,1000 m3,CI
2019,Gabon,Veneer (NC),Exports Quantity,288.6,1000 m3,CI
2020,Gabon,Veneer (NC),Exports Quantity,277.42,1000 m3,CI
2021,Gabon,Veneer (NC),Exports Quantity,391.2,1000 m3,CBI
2022,Gabon,Veneer (NC),Exports Quantity,437,1000 m3,CBI
2023,Gabon,Veneer (NC),Exports Quantity,386,1000 m3,CBI
1990,Gabon,Veneer (NC.T.),Exports Quantity,0.12,1000 m3,CBRI
1991,Gabon,Veneer (NC.T.),Exports Quantity,0.06,1000 m3,CBRI
1992,Gabon,Veneer (NC.T.),Exports Quantity,1.36,1000 m3,CBI
1993,Gabon,Veneer (NC.T.),Exports Quantity,0.11,1000 m3,CBRI
1994,Gabon,Veneer (NC.T.),Exports Quantity,0.2,1000 m3,CBRI
1995,Gabon,Veneer (NC.T.),Exports Quantity,2.54,1000 m3,CBI
1996,Gabon,Veneer (NC.T.),Exports Quantity,3.2,1000 m3,CBI
1997,Gabon,Veneer (NC.T.),Exports Quantity,8.1,1000 m3,CBI
1998,Gabon,Veneer (NC.T.),Exports Quantity,13.66,1000 m3,CI
1999,Gabon,Veneer (NC.T.),Exports Quantity,22.36,1000 m3,CI
2000,Gabon,Veneer (NC.T.),Exports Quantity,40.69,1000 m3,CI
2001,Gabon,Veneer (NC.T.),Exports Quantity,67.11,1000 m3,CI
2002,Gabon,Veneer (NC.T.),Exports Quantity,84.46,1000 m3,CI
2003,Gabon,Veneer (NC.T.),Exports Quantity,90.74,1000 m3,CBI
2004,Gabon,Veneer (NC.T.),Exports Quantity,105.91,1000 m3,CBI
2005,Gabon,Veneer (NC.T.),Exports Quantity,116.36,1000 m3,CBI
2006,Gabon,Veneer (NC.T.),Exports Quantity,76.51,1000 m3,CBI
2007,Gabon,Veneer (NC.T.),Exports Quantity,80.97,1000 m3,CBI
2008,Gabon,Veneer (NC.T.),Exports Quantity,70.94,1000 m3,CBI
2009,Gabon,Veneer (NC.T.),Exports Quantity,58.97,1000 m3,CBI
2010,Gabon,Veneer (NC.T.),Exports Quantity,74.65,1000 m3,CBI
2011,Gabon,Veneer (NC.T.),Exports Quantity,140.6,1000 m3,CBI
2012,Gabon,Veneer (NC.T.),Exports Quantity,115.99,1000 m3,CBI
2013,Gabon,Veneer (NC.T.),Exports Quantity,107.6,1000 m3,CBI
2014,Gabon,Veneer (NC.T.),Exports Quantity,104.29,1000 m3,CBI
2015,Gabon,Veneer (NC.T.),Exports Quantity,112.5,1000 m3,CBI
2016,Gabon,Veneer (NC.T.),Exports Quantity,170.18,1000 m3,CI
2017,Gabon,Veneer (NC.T.),Exports Quantity,149.32,1000 m3,CI
2018,Gabon,Veneer (NC.T.),Exports Quantity,214.23,1000 m3,CI
2019,Gabon,Veneer (NC.T.),Exports Quantity,288.6,1000 m3,CI
2020,Gabon,Veneer (NC.T.),Exports Quantity,277.42,1000 m3,CI
2021,Gabon,Veneer (NC.T.),Exports Quantity,391.2,1000 m3,CBI
2022,Gabon,Veneer (NC.T.),Exports Quantity,437,1000 m3,CBI
2023,Gabon,Veneer (NC.T.),Exports Quantity,386,1000 m3,CBI
1990,Gabon,Plywood,Exports Quantity,0.45,1000 m3,RI
1991,Gabon,Plywood,Exports Quantity,1.04,1000 m3,I
1992,Gabon,Plywood,Exports Quantity,0.71,1000 m3,I
1993,Gabon,Plywood,Exports Quantity,0.31,1000 m3,RI
1994,Gabon,Plywood,Exports Quantity,13.82,1000 m3,I
1995,Gabon,Plywood,Exports Quantity,17.91,1000 m3,I
1996,Gabon,Plywood,Exports Quantity,26.17,1000 m3,I
1997,Gabon,Plywood,Exports Quantity,27.21,1000 m3,I
1998,Gabon,Plywood,Exports Quantity,25.16,1000 m3,I
1999,Gabon,Plywood,Exports Quantity,34.86,1000 m3,I
2000,Gabon,Plywood,Exports Quantity,24.13,1000 m3,I
2001,Gabon,Plywood,Exports Quantity,33.18,1000 m3,I
2002,Gabon,Plywood,Exports Quantity,36.33,1000 m3,I
2003,Gabon,Plywood,Exports Quantity,32.43,1000 m3,I
2004,Gabon,Plywood,Exports Quantity,29.7,1000 m3,I
2005,Gabon,Plywood,Exports Quantity,27.36,1000 m3,I
2006,Gabon,Plywood,Exports Quantity,34.95,1000 m3,I
2007,Gabon,Plywood,Exports Quantity,46.73,1000 m3,I
2008,Gabon,Plywood,Exports Quantity,46.87,1000 m3,I
2009,Gabon,Plywood,Exports Quantity,50.93,1000 m3,I
2010,Gabon,Plywood,Exports Quantity,54.75,1000 m3,I
2011,Gabon,Plywood,Exports Quantity,45.97,1000 m3,I
2012,Gabon,Plywood,Exports Quantity,40.64,1000 m3,I
2013,Gabon,Plywood,Exports Quantity,50.71,1000 m3,I
2014,Gabon,Plywood,Exports Quantity,47.86,1000 m3,I
2015,Gabon,Plywood,Exports Quantity,38.73,1000 m3,I
2016,Gabon,Plywood,Exports Quantity,40.51,1000 m3,I
2017,Gabon,Plywood,Exports Quantity,31.21,1000 m3,I
2018,Gabon,Plywood,Exports Quantity,30.16,1000 m3,I
2019,Gabon,Plywood,Exports Quantity,29.77,1000 m3,I
2020,Gabon,Plywood,Exports Quantity,25.84,1000 m3,I
2021,Gabon,Plywood,Exports Quantity,52.69,1000 m3,I
2022,Gabon,Plywood,Exports Quantity,129.54,1000 m3,I
2023,Gabon,Plywood,Exports Quantity,124.6,1000 m3,I
1990,Gabon,Plywood (C),Exports Quantity,0,1000 m3,C
1991,Gabon,Plywood (C),Exports Quantity,0,1000 m3,C
1992,Gabon,Plywood (C),Exports Quantity,0,1000 m3,C
1993,Gabon,Plywood (C),Exports Quantity,0,1000 m3,C
1994,Gabon,Plywood (C),Exports Quantity,0,1000 m3,C
1995,Gabon,Plywood (C),Exports Quantity,0,1000 m3,C
1996,Gabon,Plywood (C),Exports Quantity,0,1000 m3,CI
1997,Gabon,Plywood (C),Exports Quantity,0.02,1000 m3,CRI
1998,Gabon,Plywood (C),Exports Quantity,0.00524986,1000 m3,CRI
1999,Gabon,Plywood (C),Exports Quantity,0.03,1000 m3,CRI
