Year,Country,Product,Flows,Value OR Volume,Unit,Superscript
1997,Guyana,Sawnwood (C),Exports Unit Value,278.25,$/m3,CB
1998,Guyana,Sawnwood (C),Exports Unit Value,751.1304347826086,$/m3,CB
1999,Guyana,Sawnwood (C),Exports Unit Value,430.73684210526324,$/m3,CB
2000,Guyana,Sawnwood (C),Exports Unit Value,402.99999999999994,$/m3,CI
2001,Guyana,Sawnwood (C),Exports Unit Value,306.92,$/m3,C
2002,Guyana,Sawnwood (C),Exports Unit Value,199.55555555555557,$/m3,C
2003,Guyana,Sawnwood (C),Exports Unit Value,1024.7252747252746,$/m3,C
2004,Guyana,Sawnwood (C),Exports Unit Value,320,$/m3,CI
2005,Guyana,Sawnwood (C),Exports Unit Value,145,$/m3,CI
2006,Guyana,Sawnwood (C),Exports Unit Value,122,$/m3,CI
2007,Guyana,Sawnwood (C),Exports Unit Value,253.70866141732282,$/m3,C
2008,Guyana,Sawnwood (C),Exports Unit Value,226.00000000000003,$/m3,CI
2009,Guyana,Sawnwood (C),Exports Unit Value,472,$/m3,CI
2010,Guyana,Sawnwood (C),Exports Unit Value,207,$/m3,CI
2011,Guyana,Sawnwood (C),Exports Unit Value,229.13333333333333,$/m3,C
2012,Guyana,Sawnwood (C),Exports Unit Value,136.6111111111111,$/m3,C
2013,Guyana,Sawnwood (C),Exports Unit Value,305.0625,$/m3,CB
2014,Guyana,Sawnwood (C),Exports Unit Value,315.27272727272725,$/m3,CB
2015,Guyana,Sawnwood (C),Exports Unit Value,352.67391304347825,$/m3,CB
2016,Guyana,Sawnwood (C),Exports Unit Value,314.7352941176471,$/m3,CB
2017,Guyana,Sawnwood (C),Exports Unit Value,312.71428571428567,$/m3,CB
2018,Guyana,Sawnwood (C),Exports Unit Value,533.7916666666667,$/m3,C
2019,Guyana,Sawnwood (C),Exports Unit Value,517.170731707317,$/m3,CB
2020,Guyana,Sawnwood (C),Exports Unit Value,627.3571428571429,$/m3,CB
2021,Guyana,Sawnwood (C),Exports Unit Value,584.5,$/m3,C
2022,Guyana,Sawnwood (C),Exports Unit Value,1686.5079365079366,$/m3,C
2023,Guyana,Sawnwood (C),Exports Unit Value,569.5,$/m3,C
1990,Guyana,Sawnwood (NC),Exports Unit Value,341.53846153846155,$/m3,F
1991,Guyana,Sawnwood (NC),Exports Unit Value,399.3333333333333,$/m3,F
1992,Guyana,Sawnwood (NC),Exports Unit Value,263.5238095238095,$/m3,F
1993,Guyana,Sawnwood (NC),Exports Unit Value,301.66966966966964,$/m3,CB
1994,Guyana,Sawnwood (NC),Exports Unit Value,285.95535714285717,$/m3,CB
1995,Guyana,Sawnwood (NC),Exports Unit Value,301.99568500539374,$/m3,CB
1996,Guyana,Sawnwood (NC),Exports Unit Value,333.1743614931238,$/m3,CB
1997,Guyana,Sawnwood (NC),Exports Unit Value,377.96170395869194,$/m3,CB
1998,Guyana,Sawnwood (NC),Exports Unit Value,310.8711704634721,$/m3,CB
1999,Guyana,Sawnwood (NC),Exports Unit Value,386.8819241982508,$/m3,CB
2000,Guyana,Sawnwood (NC),Exports Unit Value,329.25531914893617,$/m3,
2001,Guyana,Sawnwood (NC),Exports Unit Value,330.04347826086956,$/m3,
2002,Guyana,Sawnwood (NC),Exports Unit Value,324.75757575757575,$/m3,
2003,Guyana,Sawnwood (NC),Exports Unit Value,269.5886162235855,$/m3,CB
2004,Guyana,Sawnwood (NC),Exports Unit Value,406.3844492440605,$/m3,CB
2005,Guyana,Sawnwood (NC),Exports Unit Value,374.660109561753,$/m3,CBI
2006,Guyana,Sawnwood (NC),Exports Unit Value,452.2647058823529,$/m3,
2007,Guyana,Sawnwood (NC),Exports Unit Value,496.8636363636364,$/m3,
2008,Guyana,Sawnwood (NC),Exports Unit Value,541.9375,$/m3,
2009,Guyana,Sawnwood (NC),Exports Unit Value,583.547619047619,$/m3,
2010,Guyana,Sawnwood (NC),Exports Unit Value,644.4444444444445,$/m3,
2011,Guyana,Sawnwood (NC),Exports Unit Value,740.7016949152543,$/m3,
2012,Guyana,Sawnwood (NC),Exports Unit Value,808.3420942845223,$/m3,
2013,Guyana,Sawnwood (NC),Exports Unit Value,855.5217391304348,$/m3,
2014,Guyana,Sawnwood (NC),Exports Unit Value,895.023757149142,$/m3,
2015,Guyana,Sawnwood (NC),Exports Unit Value,962.2569444444446,$/m3,
2016,Guyana,Sawnwood (NC),Exports Unit Value,897,$/m3,
2017,Guyana,Sawnwood (NC),Exports Unit Value,940.5729760547322,$/m3,
2018,Guyana,Sawnwood (NC),Exports Unit Value,968.1528662420383,$/m3,
2019,Guyana,Sawnwood (NC),Exports Unit Value,434.27116827438374,$/m3,C
2020,Guyana,Sawnwood (NC),Exports Unit Value,569.4132272501244,$/m3,C
2021,Guyana,Sawnwood (NC),Exports Unit Value,434.40217391304344,$/m3,C
2022,Guyana,Sawnwood (NC),Exports Unit Value,368.5924653175513,$/m3,C
2023,Guyana,Sawnwood (NC),Exports Unit Value,508.63428571428574,$/m3,C
1990,Guyana,Sawnwood (NC.T.),Exports Unit Value,341.53846153846155,$/m3,I
1991,Guyana,Sawnwood (NC.T.),Exports Unit Value,399.3333333333333,$/m3,I
1992,Guyana,Sawnwood (NC.T.),Exports Unit Value,263.5238095238095,$/m3,I
1993,Guyana,Sawnwood (NC.T.),Exports Unit Value,301.66966966966964,$/m3,CB
1994,Guyana,Sawnwood (NC.T.),Exports Unit Value,285.95535714285717,$/m3,CB
1995,Guyana,Sawnwood (NC.T.),Exports Unit Value,301.99568500539374,$/m3,CB
1996,Guyana,Sawnwood (NC.T.),Exports Unit Value,333.1743614931238,$/m3,CB
1997,Guyana,Sawnwood (NC.T.),Exports Unit Value,377.96170395869194,$/m3,CB
1998,Guyana,Sawnwood (NC.T.),Exports Unit Value,310.8711704634721,$/m3,I
1999,Guyana,Sawnwood (NC.T.),Exports Unit Value,386.8819241982508,$/m3,I
2000,Guyana,Sawnwood (NC.T.),Exports Unit Value,329.25531914893617,$/m3,
2001,Guyana,Sawnwood (NC.T.),Exports Unit Value,330.04347826086956,$/m3,
2002,Guyana,Sawnwood (NC.T.),Exports Unit Value,324.75757575757575,$/m3,
2003,Guyana,Sawnwood (NC.T.),Exports Unit Value,269.0615805679097,$/m3,CB
2004,Guyana,Sawnwood (NC.T.),Exports Unit Value,406.3844492440605,$/m3,CB
2005,Guyana,Sawnwood (NC.T.),Exports Unit Value,374.660109561753,$/m3,I
2006,Guyana,Sawnwood (NC.T.),Exports Unit Value,452.2647058823529,$/m3,
2007,Guyana,Sawnwood (NC.T.),Exports Unit Value,496.8636363636364,$/m3,
2008,Guyana,Sawnwood (NC.T.),Exports Unit Value,541.9375,$/m3,
2009,Guyana,Sawnwood (NC.T.),Exports Unit Value,583.547619047619,$/m3,
2010,Guyana,Sawnwood (NC.T.),Exports Unit Value,644.4444444444445,$/m3,
2011,Guyana,Sawnwood (NC.T.),Exports Unit Value,740.7016949152543,$/m3,
2012,Guyana,Sawnwood (NC.T.),Exports Unit Value,808.3420942845223,$/m3,
2013,Guyana,Sawnwood (NC.T.),Exports Unit Value,855.5217391304348,$/m3,
2014,Guyana,Sawnwood (NC.T.),Exports Unit Value,895.023757149142,$/m3,
2015,Guyana,Sawnwood (NC.T.),Exports Unit Value,962.2569444444446,$/m3,
2016,Guyana,Sawnwood (NC.T.),Exports Unit Value,897,$/m3,
2017,Guyana,Sawnwood (NC.T.),Exports Unit Value,940.5729760547322,$/m3,
2018,Guyana,Sawnwood (NC.T.),Exports Unit Value,968.1528662420383,$/m3,
2019,Guyana,Sawnwood (NC.T.),Exports Unit Value,434.27116827438374,$/m3,C
2020,Guyana,Sawnwood (NC.T.),Exports Unit Value,569.4132272501244,$/m3,C
2021,Guyana,Sawnwood (NC.T.),Exports Unit Value,434.40217391304344,$/m3,C
2022,Guyana,Sawnwood (NC.T.),Exports Unit Value,368.5924653175513,$/m3,C
2023,Guyana,Sawnwood (NC.T.),Exports Unit Value,508.63428571428574,$/m3,C
1994,Guyana,Veneer,Exports Unit Value,1847.7272727272727,$/m3,I
1995,Guyana,Veneer,Exports Unit Value,3485.8157894736837,$/m3,I
1996,Guyana,Veneer,Exports Unit Value,2026.4444444444446,$/m3,I
1997,Guyana,Veneer,Exports Unit Value,611.9090909090909,$/m3,I
1998,Guyana,Veneer,Exports Unit Value,779.8571428571428,$/m3,I
1999,Guyana,Veneer,Exports Unit Value,613,$/m3,I
2000,Guyana,Veneer,Exports Unit Value,1746,$/m3,I
2001,Guyana,Veneer,Exports Unit Value,1225.5,$/m3,I
2002,Guyana,Veneer,Exports Unit Value,1005.0666666666666,$/m3,I
2003,Guyana,Veneer,Exports Unit Value,1623.5599728936074,$/m3,I
2004,Guyana,Veneer,Exports Unit Value,575.75,$/m3,I
2005,Guyana,Veneer,Exports Unit Value,691.9999999999999,$/m3,I
2006,Guyana,Veneer,Exports Unit Value,557.0909090909091,$/m3,I
2007,Guyana,Veneer,Exports Unit Value,610.2272727272727,$/m3,I
2008,Guyana,Veneer,Exports Unit Value,696.0588235294117,$/m3,I
2009,Guyana,Veneer,Exports Unit Value,834,$/m3,I
2010,Guyana,Veneer,Exports Unit Value,918.9999999999999,$/m3,I
2011,Guyana,Veneer,Exports Unit Value,1113,$/m3,I
2012,Guyana,Veneer,Exports Unit Value,990.4285714285713,$/m3,I
2013,Guyana,Veneer,Exports Unit Value,578,$/m3,I
2014,Guyana,Veneer,Exports Unit Value,949.1904761904763,$/m3,I
2015,Guyana,Veneer,Exports Unit Value,852.3333333333334,$/m3,I
2016,Guyana,Veneer,Exports Unit Value,1084.6666666666667,$/m3,I
2017,Guyana,Veneer,Exports Unit Value,8930.489489028696,$/m3,I
2018,Guyana,Veneer,Exports Unit Value,671.5,$/m3,I
2019,Guyana,Veneer,Exports Unit Value,518.1785714285714,$/m3,I
2020,Guyana,Veneer,Exports Unit Value,601.470588235294,$/m3,I
2021,Guyana,Veneer,Exports Unit Value,733,$/m3,CB
2022,Guyana,Veneer,Exports Unit Value,1745.0297333258695,$/m3,I
1995,Guyana,Veneer (C),Exports Unit Value,276,$/m3,CB
1997,Guyana,Veneer (C),Exports Unit Value,1674.5650317330076,$/m3,C
1998,Guyana,Veneer (C),Exports Unit Value,495.3636363636364,$/m3,CB
1999,Guyana,Veneer (C),Exports Unit Value,621.1851851851851,$/m3,CB
2000,Guyana,Veneer (C),Exports Unit Value,596.00220062351,$/m3,CBR
2001,Guyana,Veneer (C),Exports Unit Value,943,$/m3,CB
2002,Guyana,Veneer (C),Exports Unit Value,543.3333333333334,$/m3,CB
2004,Guyana,Veneer (C),Exports Unit Value,270,$/m3,CB
2005,Guyana,Veneer (C),Exports Unit Value,331,$/m3,C
2006,Guyana,Veneer (C),Exports Unit Value,147.55555555555554,$/m3,C
2007,Guyana,Veneer (C),Exports Unit Value,472.2,$/m3,C
2008,Guyana,Veneer (C),Exports Unit Value,344.9,$/m3,C
2009,Guyana,Veneer (C),Exports Unit Value,594.7987552484232,$/m3,C
2010,Guyana,Veneer (C),Exports Unit Value,1338.5737069947595,$/m3,CR
2011,Guyana,Veneer (C),Exports Unit Value,375,$/m3,C
2012,Guyana,Veneer (C),Exports Unit Value,966.25,$/m3,C
2015,Guyana,Veneer (C),Exports Unit Value,391.33333333333337,$/m3,C
2016,Guyana,Veneer (C),Exports Unit Value,503.5,$/m3,C
2018,Guyana,Veneer (C),Exports Unit Value,384,$/m3,C
1994,Guyana,Veneer (NC),Exports Unit Value,1847.7272727272727,$/m3,CB
1995,Guyana,Veneer (NC),Exports Unit Value,4977.846153846153,$/m3,CB
1996,Guyana,Veneer (NC),Exports Unit Value,2026.4444444444446,$/m3,CB
1997,Guyana,Veneer (NC),Exports Unit Value,602.8181818181819,$/m3,CB
1998,Guyana,Veneer (NC),Exports Unit Value,1823,$/m3,CB
1999,Guyana,Veneer (NC),Exports Unit Value,588.3888888888889,$/m3,CB
2000,Guyana,Veneer (NC),Exports Unit Value,1732.9999999999998,$/m3,CB
2001,Guyana,Veneer (NC),Exports Unit Value,1281.9999999999998,$/m3,CB
2002,Guyana,Veneer (NC),Exports Unit Value,1476.875,$/m3,CB
2003,Guyana,Veneer (NC),Exports Unit Value,1623.5599728936074,$/m3,C
2004,Guyana,Veneer (NC),Exports Unit Value,619.4285714285713,$/m3,CB
2005,Guyana,Veneer (NC),Exports Unit Value,752.1666666666667,$/m3,CB
2006,Guyana,Veneer (NC),Exports Unit Value,710.6250000000001,$/m3,CB
2007,Guyana,Veneer (NC),Exports Unit Value,725.1666666666666,$/m3,CB
2008,Guyana,Veneer (NC),Exports Unit Value,1197.5714285714284,$/m3,C
2009,Guyana,Veneer (NC),Exports Unit Value,857.6153846153845,$/m3,CB
2010,Guyana,Veneer (NC),Exports Unit Value,895.5,$/m3,C
2011,Guyana,Veneer (NC),Exports Unit Value,2588,$/m3,CB
2012,Guyana,Veneer (NC),Exports Unit Value,1533.5,$/m3,CB
2013,Guyana,Veneer (NC),Exports Unit Value,578,$/m3,C
2014,Guyana,Veneer (NC),Exports Unit Value,949.1904761904763,$/m3,CB
2015,Guyana,Veneer (NC),Exports Unit Value,2512.320908577314,$/m3,CB
2016,Guyana,Veneer (NC),Exports Unit Value,2349.7547763706903,$/m3,CB
2017,Guyana,Veneer (NC),Exports Unit Value,8930.489489028696,$/m3,CB
2018,Guyana,Veneer (NC),Exports Unit Value,1534,$/m3,CB
2019,Guyana,Veneer (NC),Exports Unit Value,518.1785714285714,$/m3,CB
2020,Guyana,Veneer (NC),Exports Unit Value,601.470588235294,$/m3,CB
2021,Guyana,Veneer (NC),Exports Unit Value,733,$/m3,CB
2022,Guyana,Veneer (NC),Exports Unit Value,1745.0297333258695,$/m3,CB
1994,Guyana,Veneer (NC.T.),Exports Unit Value,1847.7272727272727,$/m3,CB
1995,Guyana,Veneer (NC.T.),Exports Unit Value,4977.846153846153,$/m3,CB
1996,Guyana,Veneer (NC.T.),Exports Unit Value,2026.4444444444446,$/m3,CB
1997,Guyana,Veneer (NC.T.),Exports Unit Value,602.8181818181819,$/m3,CB
1998,Guyana,Veneer (NC.T.),Exports Unit Value,1823,$/m3,CB
1999,Guyana,Veneer (NC.T.),Exports Unit Value,588.3888888888889,$/m3,CB
2000,Guyana,Veneer (NC.T.),Exports Unit Value,1732.9999999999998,$/m3,CB
2001,Guyana,Veneer (NC.T.),Exports Unit Value,1281.9999999999998,$/m3,CB
2002,Guyana,Veneer (NC.T.),Exports Unit Value,1476.875,$/m3,CB
2003,Guyana,Veneer (NC.T.),Exports Unit Value,1623.5599728936074,$/m3,C
2004,Guyana,Veneer (NC.T.),Exports Unit Value,619.4285714285713,$/m3,CB
2005,Guyana,Veneer (NC.T.),Exports Unit Value,752.1666666666667,$/m3,CB
2006,Guyana,Veneer (NC.T.),Exports Unit Value,710.6250000000001,$/m3,CB
2007,Guyana,Veneer (NC.T.),Exports Unit Value,725.1666666666666,$/m3,CB
2008,Guyana,Veneer (NC.T.),Exports Unit Value,1197.5714285714284,$/m3,C
2009,Guyana,Veneer (NC.T.),Exports Unit Value,857.6153846153845,$/m3,CB
2010,Guyana,Veneer (NC.T.),Exports Unit Value,895.5,$/m3,C
2011,Guyana,Veneer (NC.T.),Exports Unit Value,2588,$/m3,CB
2012,Guyana,Veneer (NC.T.),Exports Unit Value,1533.5,$/m3,CB
2013,Guyana,Veneer (NC.T.),Exports Unit Value,578,$/m3,C
2014,Guyana,Veneer (NC.T.),Exports Unit Value,949.1904761904763,$/m3,CB
2015,Guyana,Veneer (NC.T.),Exports Unit Value,2512.320908577314,$/m3,CB
2016,Guyana,Veneer (NC.T.),Exports Unit Value,2349.7547763706903,$/m3,CB
2017,Guyana,Veneer (NC.T.),Exports Unit Value,8930.489489028696,$/m3,CB
2018,Guyana,Veneer (NC.T.),Exports Unit Value,1534,$/m3,CB
2019,Guyana,Veneer (NC.T.),Exports Unit Value,518.1785714285714,$/m3,CB
2020,Guyana,Veneer (NC.T.),Exports Unit Value,601.470588235294,$/m3,CB
2021,Guyana,Veneer (NC.T.),Exports Unit Value,733,$/m3,CB
2022,Guyana,Veneer (NC.T.),Exports Unit Value,1745.0297333258695,$/m3,CB
1991,Guyana,Plywood,Exports Unit Value,341.1379310344828,$/m3,I
1992,Guyana,Plywood,Exports Unit Value,414.7857142857142,$/m3,I
1993,Guyana,Plywood,Exports Unit Value,443.4872611464968,$/m3,I
1994,Guyana,Plywood,Exports Unit Value,384.9630225080386,$/m3,I
1995,Guyana,Plywood,Exports Unit Value,348.51303061340616,$/m3,I
1996,Guyana,Plywood,Exports Unit Value,370.17648276575926,$/m3,I
1997,Guyana,Plywood,Exports Unit Value,371.04895927601814,$/m3,I
1998,Guyana,Plywood,Exports Unit Value,243.4338349036704,$/m3,I
1999,Guyana,Plywood,Exports Unit Value,289.79542060726726,$/m3,I
2000,Guyana,Plywood,Exports Unit Value,295.5492397660819,$/m3,I
2001,Guyana,Plywood,Exports Unit Value,247.18142195587035,$/m3,I
2002,Guyana,Plywood,Exports Unit Value,274.81189144396103,$/m3,I
2003,Guyana,Plywood,Exports Unit Value,220.25668046669176,$/m3,I
2004,Guyana,Plywood,Exports Unit Value,333.75839939599854,$/m3,I
2005,Guyana,Plywood,Exports Unit Value,324.42023346303506,$/m3,I
2006,Guyana,Plywood,Exports Unit Value,385.86743408837725,$/m3,I
2007,Guyana,Plywood,Exports Unit Value,383.13009636767976,$/m3,I
2008,Guyana,Plywood,Exports Unit Value,422.3577106518283,$/m3,I
2009,Guyana,Plywood,Exports Unit Value,373.2214285714286,$/m3,I
2010,Guyana,Plywood,Exports Unit Value,371.5957120980092,$/m3,I
2011,Guyana,Plywood,Exports Unit Value,516.1650485436894,$/m3,I
2012,Guyana,Plywood,Exports Unit Value,501.90408805031444,$/m3,I
2013,Guyana,Plywood,Exports Unit Value,481.65835777126097,$/m3,I
2014,Guyana,Plywood,Exports Unit Value,510.5205882352941,$/m3,I
2015,Guyana,Plywood,Exports Unit Value,423.3469721767594,$/m3,I
2016,Guyana,Plywood,Exports Unit Value,355.9043715846994,$/m3,I
2017,Guyana,Plywood,Exports Unit Value,334.07543103448273,$/m3,I
2018,Guyana,Plywood,Exports Unit Value,260.5254515599343,$/m3,I
2019,Guyana,Plywood,Exports Unit Value,373.03892944038927,$/m3,I
2020,Guyana,Plywood,Exports Unit Value,156.1074561403509,$/m3,I
2021,Guyana,Plywood,Exports Unit Value,178.29591836734693,$/m3,I
2022,Guyana,Plywood,Exports Unit Value,759.375,$/m3,I
2023,Guyana,Plywood,Exports Unit Value,858.8749999999999,$/m3,I
1994,Guyana,Plywood (C),Exports Unit Value,340.5940594059406,$/m3,CB
1995,Guyana,Plywood (C),Exports Unit Value,137.44262295081967,$/m3,CB
1996,Guyana,Plywood (C),Exports Unit Value,95.5,$/m3,CBI
1997,Guyana,Plywood (C),Exports Unit Value,103.8961038961039,$/m3,CB
1998,Guyana,Plywood (C),Exports Unit Value,319.4414414414414,$/m3,CB
1999,Guyana,Plywood (C),Exports Unit Value,412.8589108910891,$/m3,CB
2000,Guyana,Plywood (C),Exports Unit Value,382.8536121673004,$/m3,CB
2001,Guyana,Plywood (C),Exports Unit Value,412.76203966005664,$/m3,CB
2002,Guyana,Plywood (C),Exports Unit Value,782.8031496062991,$/m3,CB
2003,Guyana,Plywood (C),Exports Unit Value,311.8095238095238,$/m3,C
2004,Guyana,Plywood (C),Exports Unit Value,538.0678391959799,$/m3,CB
2005,Guyana,Plywood (C),Exports Unit Value,487.90291262135923,$/m3,CB
2006,Guyana,Plywood (C),Exports Unit Value,544.5085324232082,$/m3,CB
2007,Guyana,Plywood (C),Exports Unit Value,489.88255033557044,$/m3,CB
2008,Guyana,Plywood (C),Exports Unit Value,483.5853658536586,$/m3,CB
2009,Guyana,Plywood (C),Exports Unit Value,325.4,$/m3,C
2010,Guyana,Plywood (C),Exports Unit Value,284,$/m3,CBI
2011,Guyana,Plywood (C),Exports Unit Value,460.37815126050424,$/m3,CB
2012,Guyana,Plywood (C),Exports Unit Value,496.6965174129354,$/m3,CB
2013,Guyana,Plywood (C),Exports Unit Value,503.24725274725273,$/m3,CB
2014,Guyana,Plywood (C),Exports Unit Value,559.6339869281046,$/m3,CB
2015,Guyana,Plywood (C),Exports Unit Value,524.6363636363636,$/m3,CB
2016,Guyana,Plywood (C),Exports Unit Value,467.27500000000003,$/m3,CB
2017,Guyana,Plywood (C),Exports Unit Value,444.6363636363636,$/m3,CB
2018,Guyana,Plywood (C),Exports Unit Value,440.1372549019608,$/m3,CB
2019,Guyana,Plywood (C),Exports Unit Value,395.6354166666667,$/m3,CB
2020,Guyana,Plywood (C),Exports Unit Value,446.64285714285717,$/m3,CB
2021,Guyana,Plywood (C),Exports Unit Value,358.7647058823529,$/m3,CB
2022,Guyana,Plywood (C),Exports Unit Value,791.7142857142857,$/m3,CB
2023,Guyana,Plywood (C),Exports Unit Value,3415.5844155844156,$/m3,C
1991,Guyana,Plywood (NC),Exports Unit Value,341.1379310344828,$/m3,CB
1992,Guyana,Plywood (NC),Exports Unit Value,414.7857142857142,$/m3,CB
1993,Guyana,Plywood (NC),Exports Unit Value,443.4872611464968,$/m3,CB
1994,Guyana,Plywood (NC),Exports Unit Value,388.0450481430537,$/m3,CB
1995,Guyana,Plywood (NC),Exports Unit Value,350.02865329512895,$/m3,I
1996,Guyana,Plywood (NC),Exports Unit Value,371.6054520861513,$/m3,I
1997,Guyana,Plywood (NC),Exports Unit Value,371.04072398190044,$/m3,I
1998,Guyana,Plywood (NC),Exports Unit Value,242.22857142857143,$/m3,
1999,Guyana,Plywood (NC),Exports Unit Value,283.28092243186586,$/m3,
2000,Guyana,Plywood (NC),Exports Unit Value,289.86214632930324,$/m3,CB
2001,Guyana,Plywood (NC),Exports Unit Value,238.818142795822,$/m3,
2002,Guyana,Plywood (NC),Exports Unit Value,261.0851063829787,$/m3,
2003,Guyana,Plywood (NC),Exports Unit Value,219.15825557036754,$/m3,
2004,Guyana,Plywood (NC),Exports Unit Value,317.16326530612247,$/m3,
2005,Guyana,Plywood (NC),Exports Unit Value,306.2162162162162,$/m3,
2006,Guyana,Plywood (NC),Exports Unit Value,366.5,$/m3,
2007,Guyana,Plywood (NC),Exports Unit Value,369.875,$/m3,
2008,Guyana,Plywood (NC),Exports Unit Value,411.375,$/m3,
2009,Guyana,Plywood (NC),Exports Unit Value,374.09090909090907,$/m3,
2010,Guyana,Plywood (NC),Exports Unit Value,411.1111111111111,$/m3,
2011,Guyana,Plywood (NC),Exports Unit Value,551.1052631578947,$/m3,
2012,Guyana,Plywood (NC),Exports Unit Value,505.4700460829493,$/m3,
2013,Guyana,Plywood (NC),Exports Unit Value,473.8,$/m3,
2014,Guyana,Plywood (NC),Exports Unit Value,496.2618595825428,$/m3,
2015,Guyana,Plywood (NC),Exports Unit Value,389.21225382932164,$/m3,CB
2016,Guyana,Plywood (NC),Exports Unit Value,301.5772357723577,$/m3,CB
2017,Guyana,Plywood (NC),Exports Unit Value,312.07751937984494,$/m3,CB
2018,Guyana,Plywood (NC),Exports Unit Value,244.1093189964158,$/m3,CB
2019,Guyana,Plywood (NC),Exports Unit Value,367.31847133757964,$/m3,CB
2020,Guyana,Plywood (NC),Exports Unit Value,126.93704600484261,$/m3,CB
